,kepid,koi_disposition,koi_period,koi_time0bk,koi_impact,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_steff,koi_slogg,koi_srad,ra,dec,koi_kepmag
266,8255887,1,4.7083264510000005,171.446507,0.061,3.16114,7912.7,10.6,1162.0,431.02,633.4,5560.0,4.246,1.21,298.63565,44.17094,15.113
268,8414716,1,5.392026903,171.72707,0.314,2.9804,1151.4,2.68,850.0,123.33,77.4,5198.0,4.5889999999999995,0.801,284.43051,44.48053,15.651
269,9140402,0,2.494170338,170.852848,0.095,1.1221,863.7,2.42,1194.0,480.19,69.2,5569.0,4.566,0.829,284.75943,45.599129,15.251
270,9141746,1,6.491682807999999,174.633553,0.535,4.301,7163.3,9.66,1062.0,301.54,502.3,6123.0,4.413,1.107,285.55481000000003,45.578860999999996,15.649000000000001
271,9159275,0,3.0447707960000003,172.01916,1.252,10.0134,1695.0,24.54,1076.0,317.36,203.5,5525.0,4.603,0.753,293.68494,45.51683,15.620999999999999
274,11449844,1,38.47876629,151.852812,0.003,5.04169,23530.0,13.26,484.0,13.01,1077.8,5510.0,4.539,0.879,288.90222,49.370490999999994,13.779000000000002
275,8605074,0,37.601661281999995,194.71338300000002,0.408,8.30604,59130.0,27.22,606.0,31.86,1667.3,6140.0,4.354,1.096,282.30602999999996,44.714661,15.505
276,8628973,1,3.314947362,171.313058,0.799,1.8007,1398.2,3.94,1155.0,421.03,123.5,5609.0,4.481,0.944,293.45482999999996,44.792789,15.142000000000001
277,8655354,0,6.71969089,173.35776,0.985,3.0231,969.7,4.37,952.0,194.18,45.4,5931.0,4.479,0.866,301.04956,44.706299,15.172
278,8672910,1,39.6431552,206.596798,0.062,6.5292,15664.0,10.98,472.0,11.74,690.3,5231.0,4.455,0.9,283.97751,44.811562,15.011
279,8686150,0,51.42598578,173.535933,0.203,16.9422,66068.0,29.66,549.0,21.4,1843.8,6257.0,4.41,1.147,290.63898,44.806789,15.630999999999998
280,8689031,1,21.80451611,190.49737,0.751,3.4097,1144.9,2.6,543.0,20.48,49.9,5481.0,4.629,0.708,291.71732000000003,44.88731,15.067
281,8689373,1,10.28194593,175.33988,0.168,3.4366,1110.7,2.53,680.0,50.6,55.0,5196.0,4.593,0.775,291.84198,44.858089,15.532
286,8883593,1,5.743469797,174.898924,0.001,3.4412,1240.2,3.13,982.0,219.95,79.7,5897.0,4.531000000000001,0.891,291.09235,45.115528000000005,15.543
287,8951215,0,39.4759093,173.31207,0.938,2.968,1012.6,4.06,577.0,26.13,26.6,6225.0,4.45,1.031,291.20804,45.244389,15.229000000000001
288,9016295,0,19.974485239,171.6300909,0.886,4.23479,40293.0,26.56,700.0,56.84,1398.8,6108.0,4.471,0.997,289.72747999999996,45.367661,15.217
289,9077124,1,3.166353562,170.96614499999998,0.032,3.3129,1473.4,3.82,1273.0,621.92,128.3,6007.0,4.47,0.998,286.36011,45.414291,15.603
290,9097120,0,23.899634406999997,188.982797,1.245,3.81881,20953.0,44.04,652.0,42.8,547.8,6192.0,4.503,0.924,294.71768,45.48576,15.453
291,9466668,1,3.3880122439999996,170.5336,0.433,2.6849,280.1,2.11,1315.0,705.93,30.6,5553.0,4.221,1.25,292.58044,46.097389,15.065
295,9479273,1,6.1048494170000005,169.573477,0.041,4.6912,2090.3,3.18,784.0,89.25,293.7,5085.0,4.584,0.712,297.04562000000004,46.027359000000004,15.017000000000001
296,8359498,1,3.5787805660000003,134.03041869999998,0.079,2.91089,11382.0,10.43,1145.0,406.6,1838.4,5524.0,4.421,0.994,289.60797,44.345421,13.937999999999999
297,9171801,0,3.187067566,171.64976000000001,1.234,3.119,1037.4,23.88,1079.0,319.76,37.2,5450.0,4.552,0.811,297.78848,45.565418,15.652999999999999
298,9334289,1,5.826657507999999,173.011411,0.033,2.9183,1539.1,4.09,1013.0,248.57,81.1,5561.0,4.362,1.06,288.1647,45.816509,15.843
301,9347899,1,20.86021229,180.01775700000002,0.066,5.1937,1910.5,5.5,781.0,87.76,117.0,6035.0,4.22,1.257,294.02301,45.853081,15.237
305,9388479,1,9.467821473999999,178.415842,0.081,2.4327,2237.0,2.13,407.0,6.47,124.7,3582.0,4.8069999999999995,0.458,283.73203,45.958771,15.073
307,11359879,1,4.9427834189999995,136.3294353,0.566,3.25346,11145.0,10.62,1008.0,244.42,2040.7,5514.0,4.459,0.978,296.20059,49.140121,13.758
308,9406990,1,20.83426731,176.58569,0.256,4.0454,988.4,2.74,595.0,29.62,45.1,5537.0,4.5489999999999995,0.88,293.01828,45.914688,15.412
309,9415172,1,9.94602357,171.70192,0.035,3.3862,994.5,3.12,807.0,100.34,51.0,5344.0,4.365,1.013,296.06424,45.976841,15.595999999999998
312,9904059,0,102.9641952,158.07473000000002,0.922,15.735,1896.7,39.0,797.0,95.4,86.1,5047.0,3.0660000000000003,7.119,296.81772,46.781509,13.607999999999999
313,3231341,1,8.14515981,140.56811000000002,0.965,5.073,446.8,3.43,1050.0,287.91,32.2,5896.0,4.197,1.24,290.41327,38.34375,14.925
316,2860866,0,90.1240507,356.23415,0.698,11.649,3020.3,7.12,485.0,13.09,57.9,6520.0,4.375,1.215,293.22391,38.033581,14.96
317,7626506,1,28.5742692,143.8315,0.068,4.9427,824.9,2.32,538.0,19.83,97.1,5551.0,4.508,0.812,296.98102,43.209751000000004,13.770999999999999
319,10319385,0,0.689210173,133.28583999999998,0.154,1.6169,195.0,1.32,1943.0,3362.71,93.4,5630.0,4.505,0.954,281.55118,47.469959,13.248
320,10482160,0,7.34373964,137.29873999999998,0.185,1.1784,574.4,1.84,839.0,117.5,32.2,5757.0,4.5969999999999995,0.762,296.23215,47.678959000000006,14.657
321,10485069,0,0.44527706799999994,133.52312,1.2962,3.539,186.7,35.74,2562.0,10177.11,28.9,6167.0,4.444,1.064,297.10348999999997,47.643570000000004,15.343
322,3233043,0,0.379463865,170.2480164,1.246,0.8689600000000001,1973.3,59.56,3000.0,19256.81,458.6,5075.0,3.892,1.783,290.91119,38.335578999999996,13.787
323,6579806,0,9.88047978,173.60867199999998,1.02,2.78458,18541.0,23.6,860.0,129.45,534.5,6113.0,4.512,0.917,281.66916000000003,42.038639,15.212
325,4044005,0,17.512014768,174.282592,0.994,1.8248,4511.7,13.66,804.0,98.77,322.3,6224.0,4.33,1.132,287.61633,39.127239,12.335999999999999
326,11502218,0,3.9886021,171.01852,0.06,1.7376,673.5,34.39,3145.0,23135.72,37.1,4813.0,2.472,13.652,289.09323,49.424484,6.974
327,11180361,0,0.533059312,171.2274419,1.263,1.8621,1495.8,133.56,5862.0,277887.7,179.6,8523.0,3.5589999999999997,4.051,286.0192,48.866741,7.747999999999999
328,5802246,0,0.525154153,133.744359,1.226,2.1441,747.5,23.61,2073.0,4391.51,116.1,5582.0,4.497,0.846,295.09866,41.007038,15.058
329,6066403,0,1.303861044,134.212059,1.258,4.0541,598.2,27.85,1610.0,1595.19,140.6,5758.0,4.475,0.902,298.13589,41.332062,13.555
331,5988031,0,2.55549176,134.50078,1.228,9.083,113.8,23.35,1312.0,701.68,24.3,5948.0,4.508,0.901,298.77325,41.214729,14.554
332,7684873,0,2.9473766710000002,171.522978,2.641,2.0911,433.2,403.59,2404.0,7903.84,62.3,8090.0,4.002,2.234,292.61194,43.305141,10.47
333,8559644,1,224.7789355,142.095338,0.652,11.1899,3487.5,7.67,333.0,2.92,235.7,5873.0,4.293,1.235,291.65317000000005,44.688271,13.492
334,2851100,0,0.890110752,133.2647,0.216,0.8774,321.5,1.25,1372.0,838.42,19.6,4768.0,4.628,0.711,291.17068,38.008590999999996,15.722999999999999
335,3130300,0,5.76573396,133.30941,0.708,2.924,248.0,7.47,1964.0,3518.78,22.2,5772.0,3.364,4.434,294.52557,38.204632000000004,14.312999999999999
336,3240158,1,7.42608123,139.90039,0.097,3.6379,443.3,2.47,1037.0,273.78,37.5,6049.0,4.353,1.176,292.7131,38.358212,14.818
338,3228959,0,0.73094589,133.68876,1.169,4.32,250.2,17.12,1922.0,3248.17,37.5,5901.0,4.553,0.848,289.7962,38.351181,15.401
339,3218908,1,18.92537246,149.49558000000002,0.806,3.9835,640.9,13.92,1171.0,443.58,41.0,4941.0,3.3169999999999997,4.885,286.49042000000003,38.374908000000005,14.604000000000001
340,10341913,0,0.9337491059999999,134.31831,0.736,4.256,186.2,3.22,2863.0,15822.49,136.3,6215.0,3.8489999999999998,2.188,292.77588,47.461689,13.079
341,10480921,0,2.037440623,133.59962,0.715,3.442,118.6,1.19,1572.0,1448.05,27.0,6253.0,4.415,1.015,295.79526,47.663959999999996,14.187000000000001
343,10350571,1,31.5925809,142.9649,0.283,13.566,145.1,1.78,688.0,53.09,25.5,5676.0,4.1,1.487,295.92065,47.448608,13.29
345,3749365,1,1.97376085,178.68941940000002,0.337,1.82542,30222.0,8.78,753.0,76.1,1252.5,3807.0,4.762,0.503,292.0683,38.84227,15.715
346,11013201,0,13.118962443,261.53943399999997,0.042,4.3045,372.2,8.25,1768.0,2310.43,267.4,7221.0,3.488,4.24,282.00031,48.542221000000005,9.275
347,11673674,0,4.618767792,133.386535,0.766,5.9957,4399.1,7.48,1170.0,442.78,270.1,6013.0,4.381,1.033,297.31006,49.703041,13.652000000000001
349,9414417,0,53.5057611,172.98304,0.46,10.5616,195.6,2.52,675.0,49.16,71.2,6247.0,4.016,1.762,295.80267000000003,45.988079,9.582
350,3632418,1,2.7858212360000003,260.83731,0.893,3.5599,68.9,1.69,1784.0,2388.98,53.6,6202.0,4.026,1.733,287.36182,38.714016,8.224
351,3441784,0,52.56901867,184.97126699999998,1.197,6.7507,26900.0,78.54,737.0,69.62,184.3,7240.0,4.178,1.717,290.94437,38.538868,9.729
352,5820218,0,3.4117586789999996,133.18086,1.213,3.158,570.6,14.71,684.0,51.85,35.6,3995.0,4.71,0.561,298.9917,41.074989,15.258
354,5809890,1,1.269091415,133.343682,0.412,1.4647,340.9,1.41,1331.0,740.47,73.5,5041.0,4.5760000000000005,0.766,296.86099,41.09734,13.999
356,6131236,0,6.79685353,138.11324,0.62,3.1702,393.1,2.01,985.0,222.91,29.8,6061.0,4.486000000000001,0.97,294.16321,41.451801,15.390999999999998
360,3235672,0,6.7210783,134.77759840000002,,7.46,,,,,,,,,291.6069,38.348061,14.792
361,2837111,1,8.7348852,135.0818,0.314,4.49,270.7,1.59,890.0,148.62,24.8,5982.0,4.493,0.96,287.44409,38.088428,14.794
362,3120276,0,10.26547688,136.49663,0.69,3.733,399.6,1.81,770.0,83.13,20.1,5699.0,4.553,0.853,292.27905,38.284531,15.212
363,2307199,0,13.4471791,132.830555,0.963,3.0454,1428.2,5.24,848.0,122.34,105.3,6276.0,4.405,1.041,292.37476000000004,37.630959000000004,14.0
364,3547091,0,3.3055779889999997,180.68153999999998,1.145,2.5903,17971.0,25.89,1027.0,263.55,39.6,5534.0,4.629,0.707,292.07849,38.631481,15.537
365,3869825,0,4.8006539010000004,134.365782,0.785,9.0419,15304.0,16.91,1347.0,778.45,298.0,6715.0,4.3469999999999995,1.241,296.13391,38.999008,13.32
367,4042026,0,34.82008158,163.015559,0.663,11.1711,18848.0,11.36,459.0,10.49,882.6,5114.0,4.522,0.784,286.86926,39.103729,15.187000000000001
368,3344419,0,0.651784374,133.111707,1.224,2.0141,2779.3,33.65,2090.0,4500.59,195.2,5555.0,4.375,1.061,291.99987999999996,38.437698,14.997
369,11192141,0,1.353771892,261.43662,1.203,7.012,1349.1,430.99,4903.0,136609.48,76.7,4283.0,2.012,15.76,292.71963999999997,48.852016,10.523
370,11494130,0,18.95491633,262.46677,1.228,24.249,867.5,71.39,1139.0,397.48,249.3,6362.0,3.761,2.534,284.02679,49.415428000000006,10.988
371,5648449,0,4.348866254,262.72767999999996,1.187,3.2797,625.6,2436.69,6421.0,401588.95,56.3,3598.0,0.65,101.451,298.80411000000004,40.843563,10.68
373,8607720,0,3.99751422,261.7243,0.0303,3.686,32.8,2.98,2203.0,5563.95,6.1,5066.0,3.122,5.324,283.73642,44.71331,10.732999999999999
374,1433962,0,1.5926331809999998,133.9243804,0.003,5.5605,633.1,1.56,1053.0,290.51,66.9,4506.0,4.626,0.651,291.76196,37.09864,15.47
375,9032900,0,67.5923754,151.75056,0.728,12.249,4158.1,12.1,588.0,28.2,60.9,6038.0,4.082,1.744,295.58657999999997,45.364979,13.675
376,5956342,1,17.02902786,143.33395,0.202,4.645,568.9,2.54,755.0,76.66,29.8,5839.0,4.327,1.067,290.51047,41.244820000000004,15.380999999999998
380,5956656,1,1.2248664409999999,133.20824,0.286,1.7086,196.0,1.54,1741.0,2174.33,21.1,5553.0,4.32,1.107,290.60794,41.201091999999996,15.376
382,2854914,1,25.93406406,149.76273,0.014,4.6142,414.5,2.48,695.0,55.1,42.2,5952.0,4.287,1.225,291.97617,38.05508,13.703
384,3337425,0,7.04710032,139.79737,1.195,2.926,400.9,25.2,986.0,223.84,24.0,5766.0,4.363,1.068,290.13492,38.404221,14.927999999999999
385,3116412,1,12.99204853,136.32016000000002,0.091,6.0175,270.6,2.03,866.0,132.94,38.7,5765.0,4.236000000000001,1.242,291.42357999999996,38.216590999999994,13.974
386,3865567,0,11.11620211,133.100575,0.937,4.211,4843.9,8.96,853.0,125.21,115.3,6122.0,4.471,0.996,295.29193,38.964588,15.38
387,3544689,0,1.9228614990000001,134.65864399999998,0.943,3.5734,1916.2,5.09,1392.0,884.12,103.4,5778.0,4.531000000000001,0.911,291.44507000000004,38.637211,14.942
389,3443790,0,1.665784138,133.863028,1.27,1.8946,2006.2,97.27,2636.0,11424.49,148.0,6261.0,3.6860000000000004,2.789,291.47629,38.50058,11.84
390,3966912,0,55.6639167,156.35017,1.298,23.546,3414.4,34.14,434.0,8.38,103.4,5587.0,4.5280000000000005,0.853,294.74054,39.015511,15.593
391,8394721,1,52.09081627,158.744665,0.065,8.6388,2894.1,7.14,592.0,29.07,243.5,6198.0,4.237,1.324,300.51712000000003,44.38158,13.914000000000001
392,11607193,0,7.1548608,266.04847,0.9848,7.694,780.4,7.41,1482.0,1141.57,24.2,7443.0,4.166,1.739,289.87411000000003,49.68549,12.616
393,1161345,0,4.28746668,262.06245,0.374,1.5693,790.1,2.29,942.0,186.31,19.4,5296.0,4.5760000000000005,0.815,291.0488,36.839882,11.630999999999998
394,10227501,0,2.002779769,261.95791,0.242,2.231,260.5,1.42,1311.0,696.4,22.2,5346.0,4.44,0.892,298.44775,47.264998999999996,14.606
395,2854698,1,8.18739443,260.86931,0.377,3.0472,517.6,1.92,782.0,88.36,38.4,5251.0,4.494,0.849,291.92596000000003,38.014117999999996,14.138
398,6032981,0,3.3226948,134.444,0.4722,3.568,78.7,15.33,3859.0,52428.3,8.6,5234.0,2.41,16.959,288.68259,41.307320000000004,11.899000000000001
400,5964985,0,1.851409163,133.17995,1.1117,10.232,232.5,20.42,2154.0,5090.14,54.4,7117.0,4.176,1.469,293.2735,41.257690000000004,13.472999999999999
401,6066416,0,1.303859704,134.21201000000002,0.674,2.8239,36.7,0.98,2393.0,7759.2,34.7,6802.0,4.103,1.521,298.13794,41.334358,11.558
403,2849805,1,3.749105745,135.10837,0.942,1.9826,182.6,1.68,1160.0,428.25,38.0,5751.0,4.447,0.983,290.88467,38.057571,13.333
404,3114811,1,11.08956602,141.76142,0.02,6.2877,148.1,3.51,1422.0,965.62,38.9,6353.0,3.698,2.867,291.03192,38.21196,12.808
405,2853446,0,7.37290344,137.60991,0.993,2.172,205.2,2.67,1004.0,240.11,19.1,5973.0,4.371,1.07,291.65097000000003,38.028178999999994,13.835
406,3003992,0,7.24476126,139.10497,0.04,2.3145,58.0,0.65,837.0,116.02,27.2,5370.0,4.494,0.874,294.49011,38.194126000000004,11.157
408,3554031,1,8.70798309,363.05638,0.063,2.4904,1419.6,2.01,543.0,20.59,28.1,4362.0,4.7219999999999995,0.554,293.80441,38.63913,15.842
412,7295235,1,3.1792672860000004,261.841607,0.171,1.0246,200.9,1.21,1101.0,347.01,41.0,5511.0,4.553999999999999,0.857,295.57416,42.806438,12.55
413,2302548,1,10.38122447,268.02421,0.319,2.715,801.5,2.18,672.0,48.37,41.9,5095.0,4.566,0.78,291.36478,37.609169,13.562000000000001
417,9818381,1,3.024092505,132.41685729999998,0.424,2.8021,7765.0,12.14,1489.0,1162.54,1225.3,6063.0,4.261,1.358,285.24084,46.668251,13.958
418,6124941,0,5.670155713,136.201739,1.267,0.9361,536.7,5.85,341.0,3.21,37.3,3337.0,5.126,0.183,292.26181,41.442554,13.783
419,6060203,1,1.0226786540000001,133.45422,0.019,1.3712,129.2,1.14,1734.0,2138.47,21.6,5366.0,4.363,1.02,296.68045,41.386520000000004,14.802999999999999
420,5880320,1,12.10968709,140.21258,0.924,6.3461,284.7,2.98,1005.0,240.8,33.4,6021.0,4.093,1.458,293.08463,41.135441,14.347999999999999
424,6307537,0,29.74454668,172.386652,0.337,23.2842,66894.0,20.06,455.0,10.1,765.0,4889.0,4.569,0.788,297.75708,41.680454,11.753
426,6311681,0,0.844786082,134.21698700000002,1.297,3.5289,2468.5,35.27,1864.0,2846.03,245.6,5705.0,4.452,0.915,298.71152,41.635791999999995,15.363
427,6365321,0,0.8484839470000001,133.585301,1.264,1.4451,1907.4,32.11,1908.0,3117.82,185.0,5941.0,4.504,0.936,292.23679,41.7393,15.323
429,3859079,1,53.5292702,147.86463999999998,0.346,5.668,1086.1,2.28,348.0,3.48,34.5,4736.0,4.624,0.708,293.74393,38.939281,14.887
430,3557493,0,0.39372681299999995,133.310396,1.1898,2.95,564.6,24.17,2705.0,12661.53,64.8,6277.0,4.449,1.031,294.65121,38.636459,15.025
431,4061149,0,2.757584622,133.05017,0.093,0.9267,563.1,1.01,615.0,33.79,19.6,3683.0,4.84,0.424,292.57703,39.12088,15.597000000000001
432,3444588,1,0.928310036,133.80358,0.181,1.1899,376.2,1.16,1115.0,365.72,22.6,4109.0,4.672,0.602,291.69247,38.572899,15.854000000000001
434,3962243,1,31.8841473,160.20696,0.938,6.122,910.0,3.7,563.0,23.82,25.3,5779.0,4.477,0.974,293.56815,39.03632,15.368
436,10015516,0,67.69213907,138.534171,0.5581,51.349,25457.0,175.98,1173.0,448.21,1328.2,5355.0,2.7539999999999996,10.703,293.47362999999996,46.970402,10.7
437,10154388,1,12.06222962,138.22229,0.392,2.0584,300.2,1.62,750.0,74.8,32.4,5547.0,4.4510000000000005,0.933,296.49612,47.182860999999995,13.581
438,1432789,1,9.93146307,136.49128000000002,0.037,5.678,398.6,2.41,931.0,177.83,26.2,5782.0,4.28,1.22,291.49942000000004,37.05928,15.214
439,1718189,1,21.85362905,144.32031,0.676,3.439,355.6,1.75,618.0,34.57,23.0,5830.0,4.54,0.876,290.72867,37.252651,14.245999999999999
442,6037187,1,41.8059544,142.81919,0.029,6.057,434.4,2.02,533.0,19.02,28.3,5907.0,4.445,0.973,290.1315,41.3815,14.502
443,6147122,0,15.45158184,142.21096,0.636,2.406,85.3,2.02,1285.0,643.83,21.0,7839.0,4.08,2.069,297.98123,41.44487,11.798
445,8218274,0,1.187352427,133.465454,1.222,4.999,20703.0,67.35,2251.0,6067.3,717.4,6424.0,4.186,1.489,285.06335,44.167885,13.623
446,3964562,0,3.0124765819999997,135.25927099999998,1.261,3.1424,1138.5,65.25,2371.0,7471.65,253.4,8601.0,4.137,2.031,294.1434,39.089779,12.402999999999999
447,5735762,1,4.77800306,124.06146499999998,0.02,2.7361,473.0,1.85,932.0,177.79,115.4,5192.0,4.489,0.873,299.13922,40.949020000000004,13.04
449,6307521,0,29.7452499,157.38519,0.941,22.695,778.9,3.6,557.0,22.74,55.9,5334.0,4.372,1.004,297.75311,41.675990999999996,15.259
450,6359320,1,5.32667299,357.12617,0.043,3.4045,611.4,2.26,1007.0,242.97,34.1,5831.0,4.5169999999999995,0.921,290.21518,41.77597,15.808
451,3848972,0,0.7410572129999999,131.947273,1.26,1.0529899999999999,1996.3,26.67,1730.0,2128.29,251.9,5496.0,4.592,0.776,291.07126,38.999039,14.489
452,3860441,0,2.988085455,133.27252,1.216,3.68,802.8,21.81,1101.0,348.05,48.2,5497.0,4.577,0.809,294.07071,38.981331,15.380999999999998
453,3765771,0,2.7838834919999997,133.227846,1.255,2.4546,903.9,67.17,1934.0,3304.55,86.1,6028.0,3.835,2.147,295.94055,38.876389,14.216
454,3557341,0,0.393727296,178.587454,1.228,3.02,903.5,23.05,2216.0,5746.51,82.4,5628.0,4.575,0.808,294.61893,38.611889,15.856
455,3859628,0,8.17242644,361.20157,0.926,3.902,864.3,3.29,858.0,127.95,37.0,5705.0,4.499,0.905,293.87363,38.922482,15.24
458,1431122,0,4.2989201,132.86186999999998,0.972,2.747,237.6,2.12,1046.0,283.62,20.0,5300.0,4.385,0.986,291.14249,37.061321,14.613
459,3858949,0,25.9518461,154.88212,1.22,14.581,1058.5,22.32,521.0,17.37,65.8,5372.0,4.584,0.796,293.71075,38.983608000000004,14.575999999999999
460,3858824,0,25.9518536,154.88278,1.25,14.755,2017.9,24.6,494.0,14.09,79.4,5198.0,4.604,0.742,293.67657,38.991378999999995,15.342
461,2157247,0,5.68628739,135.89269,0.8548,17.573,5559.7,4.5,1059.0,297.81,414.4,6052.0,4.442,0.956,290.77862999999996,37.564079,14.378
462,7601633,0,15.663886949,147.395712,0.985,2.4775,5144.4,27.36,1060.0,298.77,175.9,5996.0,3.9010000000000002,2.221,289.87347,43.203838,13.439
463,8242681,0,4.020628573,133.638478,0.827,4.4085,20901.0,16.94,1232.0,543.92,282.6,6210.0,4.45,1.033,295.03925,44.191059,15.472000000000001
464,8260218,0,5.714817602999999,355.00831,0.096,3.14126,12295.0,9.29,943.0,187.27,537.7,5695.0,4.526,0.842,299.78632000000005,44.169540000000005,15.623
466,8264070,0,2.897432135,450.75739000000004,0.967,3.1793,1223.7,14.35,2170.0,5240.0,73.9,5970.0,3.6189999999999998,2.994,300.867,44.14529,15.036
467,8222813,1,8.70420525,357.55941,0.5,2.9385,1074.9,2.86,748.0,74.13,74.0,5074.0,4.474,0.863,287.5932,44.17942,15.07
470,6362874,1,0.9748688959999999,133.07626499999998,0.12,1.6191,197.6,1.16,1612.0,1605.87,82.6,5487.0,4.563,0.832,291.43329,41.703441999999995,13.507
471,6272413,1,4.89721006,133.39852,0.66,1.812,274.4,1.48,904.0,157.93,16.9,5093.0,4.4830000000000005,0.847,287.27263999999997,41.635559,15.456
472,8279765,0,2.7577941630000002,135.23286299999998,0.8,2.7644,39043.0,20.05,1231.0,542.43,349.2,5747.0,4.513999999999999,0.891,282.60336,44.28698,15.235
473,8330548,0,1.914158508,134.644919,0.942,3.2917,7829.2,13.63,1646.0,1730.47,124.6,6289.0,4.407,1.118,301.01672,44.233841,14.446
474,3348082,0,3.98216698,135.52749,0.775,2.396,381.3,3.32,1374.0,842.48,27.1,5570.0,4.066,1.548,292.92276,38.47728,15.035
475,3853673,0,0.6437941979999999,133.984483,1.193,1.5662,456.7,19.51,2011.0,3852.91,53.7,5958.0,4.561,0.83,292.35287,38.942471000000005,15.103
476,3447722,1,16.08832318,139.49184,0.648,5.731,597.8,3.42,875.0,138.64,31.3,6157.0,4.224,1.33,292.47971,38.514919,15.319
481,2165002,1,16.56806842,146.15285,0.164,4.2647,1331.4,2.54,548.0,21.27,41.9,4987.0,4.602,0.716,292.46976,37.567791,15.390999999999998
483,2441728,0,0.8568953490000001,133.67521000000002,0.554,1.3078,82.2,0.82,1881.0,2960.82,33.1,6021.0,4.537,0.873,291.07446,37.744389,13.097999999999999
484,1871056,1,40.8065333,155.71586000000002,0.016,13.135,313.9,3.71,772.0,83.75,54.8,6207.0,3.963,2.097,292.04462,37.37624,13.038
486,12105051,0,2.624234833,132.30498799999998,0.781,1.3874,2607.0,5.11,1164.0,434.31,361.1,5340.0,4.513999999999999,0.899,288.0383,50.651610999999995,13.687000000000001
487,8240904,1,6.61836309,360.36694,0.043,3.6813,549.1,2.98,1066.0,304.65,31.5,5529.0,4.19,1.294,294.48438,44.166908,15.59
490,8374494,0,5.251916208,357.321883,1.256,4.9095,10624.0,37.15,952.0,194.17,146.3,5542.0,4.52,0.872,294.99734,44.321388,15.755999999999998
494,8397446,0,0.9866202479999999,448.5959,1.252,3.9722,1345.8,43.98,2308.0,6719.67,117.7,6243.0,4.176,1.385,301.40067,44.318039,15.022
495,8386035,0,1.63484631,134.512115,,6.11,,,,17098.4,,,,,298.21188,44.324638,12.647
498,3438507,1,8.39842977,136.31152,0.573,6.344,340.1,2.0,984.0,221.66,28.0,6309.0,4.441,1.044,290.0004,38.53989,15.290999999999999
